epoch,train_loss,val_loss
1,0.014542269121323313,0.03658239170908928
2,0.01081729813345841,0.02661752887070179
3,0.008285957521625928,0.020303385332226753
4,0.006861404449279819,0.01856296882033348
5,0.006300704886338541,0.017437387257814407
6,0.005756826805216926,0.015635427087545395
7,0.005584137314664466,0.01436680555343628
8,0.0048278945697737595,0.013033323921263218
9,0.004374391199754817,0.012364013120532036
10,0.004207836231216788,0.010904241353273392
11,0.0037463330663740635,0.01093438733369112
12,0.0035205322450825144,0.01062634214758873
13,0.0031783077200608595,0.010101210325956345
14,0.003040262231869357,0.009869221597909927
15,0.002828980430162379,0.009610174223780632
16,0.0025973075036225574,0.009539997205138206
17,0.0023066774010658264,0.0095058623701334
18,0.0021985938572990043,0.008921661414206028
19,0.002193819415489478,0.008947990834712982
20,0.001954292845247047,0.00849573127925396
21,0.0018985785344349487,0.008444281294941902
22,0.0018881661983739053,0.008442112244665623
23,0.0017421141799007142,0.008284027688205242
24,0.001677987165749073,0.008196729235351086
25,0.0015862190962902137,0.00820307806134224
26,0.0015472597276259745,0.00795203261077404
27,0.0014884438465482422,0.00809102039784193
28,0.001435860209832234,0.008045301772654057
29,0.0013572778719078218,0.008091104216873646
30,0.0013588940907668854,0.008189130574464798
31,0.0013577055319079331,0.0077826352789998055
32,0.0012206102422039425,0.007830031216144562
33,0.0011524545344790177,0.007878371514379978
34,0.0011318844626657665,0.0077283200807869434
35,0.0010681286969754314,0.007618996314704418
36,0.0010332137712144426,0.007744670379906893
37,0.0010393212017204081,0.007532666437327862
38,0.0009684389224275947,0.007658632937818766
39,0.0009337647102906235,0.007916304282844067
40,0.001008655410259962,0.007627534214407206
41,0.0009155067465534168,0.007665163837373257
42,0.0009607772808521986,0.007754735182970762
43,0.0008744529830957097,0.007991766557097435
44,0.0008600085275247693,0.007665255106985569
45,0.0008314074033738247,0.0074568381533026695
46,0.0008076104152548526,0.0074033248238265514
47,0.0008019064220466784,0.007457846775650978
48,0.000746061372670478,0.007447084411978722
49,0.0007416229969489255,0.007188356481492519
50,0.0007275551449440952,0.007353216875344515
