epoch,train_loss,val_loss
1,0.025117861106991768,0.16168303787708282
2,0.07823356240987778,0.053858477622270584
3,0.02565634436905384,0.04492371901869774
4,0.026700051501393318,0.047175709158182144
5,0.0304984450340271,0.04136783629655838
6,0.025450708344578743,0.03519928827881813
7,0.02185703068971634,0.043462615460157394
8,0.024147002026438713,0.0335969515144825
9,0.021356526762247086,0.031884923577308655
10,0.020699957385659218,0.029659155756235123
11,0.019559264183044434,0.02689235657453537
12,0.018455270677804947,0.024751339107751846
13,0.01770918443799019,0.02466553822159767
14,0.017455782741308212,0.025224454700946808
15,0.017076747491955757,0.023807739838957787
16,0.016780154779553413,0.022899139672517776
17,0.016188176348805428,0.023013442754745483
18,0.01597680151462555,0.022091558203101158
19,0.015738271176815033,0.022336456924676895
20,0.015577835030853748,0.02305438183248043
21,0.015358087606728077,0.022006012499332428
22,0.015080309472978115,0.020967185497283936
23,0.014919152483344078,0.020774561911821365
24,0.014667763374745846,0.020506402477622032
25,0.014527766034007072,0.019500764086842537
26,0.01430566143244505,0.019244013354182243
27,0.014135804027318954,0.01960914209485054
28,0.013935372233390808,0.01951851136982441
29,0.01375827006995678,0.018839914351701736
30,0.013572455383837223,0.018598096445202827
31,0.01340903528034687,0.018722865730524063
32,0.013210761360824108,0.018567172810435295
33,0.013026614673435688,0.018148435279726982
34,0.012853245250880718,0.017879944294691086
35,0.012656294740736485,0.01775732822716236
36,0.012484973296523094,0.01759355515241623
37,0.012277529574930668,0.017606589943170547
38,0.012099185958504677,0.017542457208037376
39,0.011917756870388985,0.017163947224617004
40,0.011746155098080635,0.016895968466997147
41,0.011568412184715271,0.016905734315514565
42,0.011388469487428665,0.016698936000466347
43,0.011203967034816742,0.01631876826286316
44,0.011046865954995155,0.01631227321922779
45,0.010879186913371086,0.016364185139536858
46,0.010723532177507877,0.01616637594997883
47,0.01056733913719654,0.016110971570014954
48,0.010411606170237064,0.016095010563731194
49,0.010240099392831326,0.015970489010214806
50,0.010080432519316673,0.015865005552768707
