epoch,train_loss,val_loss
1,0.9922208189964294,0.6597979068756104
2,0.639521598815918,0.40860408544540405
3,0.38761985301971436,0.28228187561035156
4,0.27303701639175415,0.24713915586471558
5,0.24446815252304077,0.20278054475784302
6,0.19225507974624634,0.1805025339126587
7,0.1584477424621582,0.16917848587036133
8,0.13757818937301636,0.15773814916610718
9,0.12069904804229736,0.15053927898406982
10,0.11260014772415161,0.14410507678985596
11,0.10787248611450195,0.13380497694015503
12,0.09994053840637207,0.12346333265304565
13,0.09169209003448486,0.11667734384536743
14,0.08649379014968872,0.11234217882156372
15,0.08313131332397461,0.10797256231307983
16,0.0791015625,0.10334151983261108
17,0.07432544231414795,0.09965020418167114
18,0.07018917798995972,0.09739476442337036
19,0.06733506917953491,0.09610259532928467
20,0.06545418500900269,0.09506863355636597
21,0.06404346227645874,0.09382849931716919
22,0.06285321712493896,0.09220468997955322
23,0.061867356300354004,0.09024059772491455
24,0.061168551445007324,0.08812052011489868
25,0.06077885627746582,0.08613383769989014
26,0.060653865337371826,0.0844072699546814
27,0.06057971715927124,0.08301544189453125
28,0.06037622690200806,0.08210301399230957
29,0.060097336769104004,0.0817711353302002
30,0.05990183353424072,0.0818907618522644
31,0.05981802940368652,0.08219146728515625
32,0.05966389179229736,0.08245795965194702
33,0.05935657024383545,0.08271372318267822
34,0.05902528762817383,0.08301031589508057
35,0.05879300832748413,0.08328330516815186
36,0.058626413345336914,0.08344942331314087
37,0.05844235420227051,0.08351707458496094
38,0.05822944641113281,0.083526611328125
39,0.05802565813064575,0.08352088928222656
40,0.057868242263793945,0.08352154493331909
41,0.05776810646057129,0.08352309465408325
42,0.05770152807235718,0.08352154493331909
43,0.05764317512512207,0.08353942632675171
44,0.05759406089782715,0.08360260725021362
45,0.057566046714782715,0.08371621370315552
46,0.05755901336669922,0.08386069536209106
47,0.057556748390197754,0.08401000499725342
48,0.05754363536834717,0.08415061235427856
49,0.05752241611480713,0.08427304029464722
50,0.057499825954437256,0.08436185121536255
51,0.05747336149215698,0.0843954086303711
52,0.057438790798187256,0.08434569835662842
53,0.05739486217498779,0.08424007892608643
54,0.05735057592391968,0.08410292863845825
55,0.05730694532394409,0.08395177125930786
56,0.05726432800292969,0.08380782604217529
57,0.05722838640213013,0.08368688821792603
58,0.05720394849777222,0.08358830213546753
59,0.05719107389450073,0.08349156379699707
60,0.05718308687210083,0.08337068557739258
61,0.05717509984970093,0.08321535587310791
62,0.057167649269104004,0.0830298662185669
63,0.05716145038604736,0.08284807205200195
64,0.05715775489807129,0.0827074646949768
65,0.057155072689056396,0.08262455463409424
66,0.0571516752243042,0.08259546756744385
67,0.057147324085235596,0.08260071277618408
68,0.05714040994644165,0.0826188325881958
69,0.057129502296447754,0.08263897895812988
70,0.05711722373962402,0.08265811204910278
71,0.057107627391815186,0.082672119140625
72,0.05710023641586304,0.08268499374389648
73,0.05709308385848999,0.08270609378814697
74,0.05708569288253784,0.08274179697036743
75,0.05707859992980957,0.08279520273208618
76,0.0570719838142395,0.08286422491073608
77,0.057065606117248535,0.08294057846069336
78,0.0570601224899292,0.08300811052322388
79,0.05705571174621582,0.08305388689041138
80,0.05705106258392334,0.0830773115158081
81,0.05704599618911743,0.08308440446853638
82,0.057040631771087646,0.08308476209640503
83,0.0570339560508728,0.08309024572372437
84,0.05702632665634155,0.08310729265213013
85,0.05701875686645508,0.0831230878829956
86,0.05701029300689697,0.08312153816223145
87,0.05700063705444336,0.08309483528137207
88,0.056989312171936035,0.08304488658905029
89,0.05697590112686157,0.08297663927078247
90,0.05696064233779907,0.0828942060470581
91,0.05694311857223511,0.08281731605529785
92,0.056922972202301025,0.08274751901626587
93,0.056899309158325195,0.08266240358352661
94,0.05687105655670166,0.08258974552154541
95,0.05683833360671997,0.08252227306365967
96,0.05680084228515625,0.08244979381561279
97,0.0567590594291687,0.08226996660232544
98,0.0567089319229126,0.08222401142120361
99,0.05665481090545654,0.08181458711624146
100,0.056645214557647705,0.08217287063598633
101,0.05655008554458618,0.08164507150650024
102,0.05645132064819336,0.08174991607666016
103,0.05638676881790161,0.08125007152557373
104,0.05631667375564575,0.08180856704711914
105,0.05620306730270386,0.0810210108757019
106,0.0561065673828125,0.08120602369308472
107,0.05592900514602661,0.08018958568572998
108,0.05594819784164429,0.08279770612716675
109,0.05669832229614258,0.07942420244216919
110,0.05666935443878174,0.07931429147720337
111,0.05641287565231323,0.08094733953475952
112,0.05636286735534668,0.08260470628738403
113,0.05660593509674072,0.08270382881164551
114,0.056343793869018555,0.08237653970718384
115,0.05632203817367554,0.08201676607131958
116,0.05619049072265625,0.08200973272323608
117,0.05607807636260986,0.08188259601593018
118,0.05582672357559204,0.08155125379562378
119,0.05567890405654907,0.08038222789764404
120,0.05548125505447388,0.07907474040985107
121,0.05508047342300415,0.0787096619606018
122,0.05483365058898926,0.07779371738433838
123,0.05475348234176636,0.07657670974731445
124,0.054580867290496826,0.07821083068847656
125,0.05459940433502197,0.07638740539550781
126,0.055133819580078125,0.07842874526977539
127,0.05437582731246948,0.08050519227981567
128,0.0549357533454895,0.07715332508087158
129,0.0542752742767334,0.07628422975540161
130,0.05418330430984497,0.07934761047363281
131,0.05487489700317383,0.07467120885848999
132,0.05399817228317261,0.07421791553497314
133,0.05328261852264404,0.07744532823562622
134,0.054509758949279785,0.07287758588790894
135,0.05375772714614868,0.07271730899810791
136,0.05317407846450806,0.07627135515213013
137,0.05395609140396118,0.07290995121002197
138,0.05241596698760986,0.07246744632720947
139,0.053079843521118164,0.07352077960968018
140,0.05223125219345093,0.07255202531814575
